   1.3860000e+03   7.0000000e+01  -2.3020000e+01  -6.6080000e+01             NaN             NaN             NaN   4.4500000e+01   5.3000000e+00             NaN   1.0000000e+01   1.0008658e+00   9.2000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   3.7900000e+01   3.2000000e+00             NaN   1.0000000e+01   1.9406413e+00   9.3000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   4.1800000e+01   3.2000000e+00             NaN   1.0000000e+00   1.9406413e+00   9.4000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   4.2400000e+01   3.2000000e+00             NaN   1.0000000e+01   1.9406413e+00   9.5000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   4.2500000e+01   3.2000000e+00             NaN   1.0000000e+00   1.9406413e+00   9.6000000e+01
   1.4830000e+03   5.3000000e+01  -2.3880000e+01  -6.5460000e+01             NaN             NaN             NaN   4.3000000e+01   4.5000000e+00             NaN   1.0000000e+01   1.9501164e+00   9.7000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   4.5100000e+01   3.2000000e+00             NaN   1.0000000e+01   1.9406413e+00   9.8000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   5.0700000e+01   3.2000000e+00             NaN   1.0000000e+01   1.9406413e+00   9.9000000e+01
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   5.5800000e+01   3.5000000e+00             NaN   1.0000000e+01   1.9406413e+00   1.0000000e+02
   1.4830000e+03   5.3000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   5.6800000e+01   3.2000000e+00             NaN   1.0000000e+01   1.9406413e+00   1.0100000e+02
   1.5060000e+03   2.6000000e+01  -2.6590000e+01  -6.6040000e+01             NaN             NaN             NaN   4.6400000e+01   3.2000000e+00             NaN   1.0000000e+01   2.0737277e+00   1.0200000e+02
   1.5060000e+03   2.6000000e+01  -2.6590000e+01  -6.6040000e+01             NaN             NaN             NaN   4.8200000e+01   6.5000000e+00             NaN   1.0000000e+01   2.0737277e+00   1.0300000e+02
   1.5060000e+03   2.6000000e+01  -2.6590000e+01  -6.6040000e+01             NaN             NaN             NaN   4.9900000e+01   5.3000000e+00             NaN   1.0000000e+00   2.0737277e+00   1.0400000e+02
   1.5060000e+03   2.6000000e+01  -2.6590000e+01  -6.6040000e+01             NaN             NaN             NaN   5.8800000e+01   3.2000000e+00             NaN   1.0000000e+01   2.0737277e+00   1.0500000e+02
   1.5500000e+03   9.4000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   3.9000000e+01   3.2000000e+00             NaN   1.0000000e+01   4.4702593e+00   1.0600000e+02
   1.5500000e+03   9.4000000e+01  -2.3590000e+01  -6.5400000e+01             NaN             NaN             NaN   4.5100000e+01   3.2000000e+00             NaN   1.0000000e+00   4.4702593e+00   1.0700000e+02
   1.9000000e+03   1.0000000e+02  -2.4300000e+01  -6.4830000e+01             NaN             NaN             NaN   2.7200000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9870923e+00   1.0800000e+02
   1.3240000e+03   4.4000000e+01  -2.3030000e+01  -6.6080000e+01             NaN             NaN             NaN   4.9300000e+01   3.2000000e+00             NaN   1.0000000e+01   1.1549735e+00   1.0900000e+02
   1.3260000e+03   5.1000000e+01  -2.3030000e+01  -6.6080000e+01             NaN             NaN             NaN   4.4600000e+01   4.7000000e+00             NaN   1.0000000e+01   1.1549735e+00   1.1000000e+02
   1.3860000e+03   4.4000000e+01  -2.3030000e+01  -6.6060000e+01             NaN             NaN             NaN   4.1400000e+01   4.1000000e+00             NaN   1.0000000e+01   1.0005467e+00   1.1100000e+02
   1.4000000e+03   6.6000000e+01  -2.2950000e+01  -6.6060000e+01             NaN             NaN             NaN   4.5500000e+01   3.2000000e+00             NaN   1.0000000e+01   1.0006056e+00   1.1200000e+02
   1.7700000e+03   5.0000000e+00  -3.3000000e+01  -7.0000000e+01             NaN             NaN             NaN   4.8000000e+01   3.2000000e+00             NaN   1.0000000e+01   4.7515240e+00   1.1300000e+02
  -7.5000000e+02   5.0000000e+01   4.0000000e+01   4.4500000e+01             NaN             NaN             NaN   6.6000000e+01   3.2051320e+00             NaN   1.0000000e+00   1.0000000e+00   1.1400000e+02
   1.7760000e+03   6.4492748e+01   4.0000000e+01   4.4500000e+01             NaN             NaN             NaN   5.2000000e+01   3.2051320e+00             NaN   1.0000000e+00   1.6254745e+00   1.1500000e+02
   1.8840000e+03   6.4492748e+01   4.0000000e+01   4.4500000e+01             NaN             NaN             NaN   4.7000000e+01   3.2051320e+00             NaN   1.0000000e+00   1.6704447e+00   1.1600000e+02
   1.7760000e+03   6.4492748e+01   4.0000000e+01   4.4500000e+01             NaN   5.4500000e+01   3.2000000e+00             NaN             NaN   1.0000000e+00             NaN   1.6254745e+00   1.1700000e+02
   1.8840000e+03   6.4492748e+01   4.0000000e+01   4.4500000e+01             NaN   5.4500000e+01   3.2000000e+00             NaN             NaN   1.0000000e+00             NaN   1.6704447e+00   1.1800000e+02
  -1.3200000e+03   9.0000000e+01  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   6.6900000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9981955e+00   1.2000000e+02
  -2.9000000e+02   7.0000000e+01  -3.5900000e+01   1.4450000e+02             NaN             NaN             NaN   5.4800000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9987948e+00   1.2100000e+02
  -1.1000000e+02   1.7000000e+02  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   5.9900000e+01   5.9000000e+00             NaN   1.0000000e+00   4.9983840e+00   1.2200000e+02
   3.4000000e+02   1.1000000e+02  -3.3500000e+01   1.4300000e+02             NaN             NaN             NaN   4.2900000e+01   4.8000000e+00             NaN   1.0000000e+00   5.0000000e+00   1.2300000e+02
   5.5000000e+02   1.1000000e+02  -3.5730000e+01   1.4612000e+02             NaN             NaN             NaN   4.8800000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9932109e+00   1.2400000e+02
